route_id,airport_from,airport_to,distance_km,default_price
1274,7,123,334,40
1275,7,124,710,63
1276,7,125,480,49
1277,7,126,620,57
1278,7,127,320,39
1279,7,128,563,54
1280,7,129,456,47
1281,7,130,2310,135
1282,7,131,2130,127
1283,7,132,2346,137
1284,7,133,3270,183
1285,7,134,3586,199
1286,7,135,831,62
1287,7,136,556,53
1288,7,137,1008,70
1289,7,138,836,62
1290,7,139,548,53
1291,7,140,465,48
1292,7,141,671,60
1293,7,142,570,54
1294,7,143,48,23
1295,7,144,351,41
1296,7,145,291,40
1297,7,146,264,38
1298,7,147,193,34
1299,7,148,193,34
1300,7,149,1810,110
1301,7,150,1372,89
1302,7,151,1667,103
1303,7,152,2138,127
1304,7,153,1762,108
1305,7,154,2176,129
1306,7,155,1603,100
1307,7,156,1560,98
1308,7,157,1460,93
1309,7,158,1815,111
1310,7,159,1288,84
1311,7,160,1255,83
1312,7,161,1101,75
1313,7,162,854,63
1314,7,163,1189,79
1315,7,164,605,56
1316,7,165,819,61
1317,7,166,679,61
1318,7,167,696,62
1319,7,168,1226,81
1320,7,169,1289,84
1321,7,170,1581,99
1322,7,171,1387,89
1323,7,172,1703,105
1324,7,173,1613,101
1325,7,174,1507,95
1326,7,175,1071,74
1327,7,176,1040,72
1328,7,177,573,54
1329,7,178,1082,74
1330,7,179,1452,93
1331,7,180,1278,84
1332,7,181,1254,83
1333,7,182,1241,82
1334,7,183,1281,84
1335,7,184,1244,82
1336,7,185,1202,80
1337,7,186,1447,92
1338,7,187,1614,101
1339,7,188,1387,89
1340,7,189,1672,104
1341,7,190,1483,94
1342,7,191,1432,92
1343,7,192,1476,94
1344,7,193,780,67
1345,8,1,886,64
1346,8,2,963,68
1347,8,3,1094,75
1348,8,4,1094,75
1349,8,5,2637,152
1350,8,6,2565,148
1351,8,7,269,39
1352,8,9,138,30
1353,8,10,204,34
1354,8,11,3042,172
1355,8,12,2769,158
1356,8,13,1253,83
1357,8,14,1386,89
1358,8,15,1011,71
1359,8,16,708,63
1360,8,17,690,61
1361,8,18,724,63
1362,8,19,605,56
1363,8,20,628,58
1364,8,21,458,47
1365,8,22,993,70
1366,8,23,1262,83
1367,8,24,1277,84
1368,8,25,327,40
1369,8,26,538,52
1370,8,27,713,63
1371,8,28,2232,132
1372,8,29,2174,129
1373,8,30,273,39
1374,8,31,312,39
1375,8,32,431,46
1376,8,33,871,64
1377,8,34,960,68
1378,8,35,923,66
1379,8,36,1507,95
1380,8,37,1481,94
1381,8,38,1593,100
1382,8,39,1536,97
1383,8,40,2219,131
1384,8,41,785,67
1385,8,42,796,68
1386,8,43,823,61
1387,8,44,776,67
1388,8,45,647,59
1389,8,46,1016,71
1390,8,47,1105,75
1391,8,48,2600,150
1392,8,49,2353,138
1393,8,50,509,51
1394,8,51,110,28
1395,8,52,409,45
1396,8,53,683,61
1397,8,54,595,56
1398,8,55,546,53
1399,8,56,298,41
1400,8,57,571,54
1401,8,58,237,37
1402,8,59,1411,91
1403,8,60,1133,77
1404,8,61,1711,106
1405,8,62,1644,102
1406,8,63,1771,109
1407,8,64,1066,73
1408,8,65,1402,90
1409,8,66,472,48
1410,8,67,648,59
1411,8,68,338,40
1412,8,69,2803,160
1413,8,70,2699,155
1414,8,71,2535,147
1415,8,72,2922,166
1416,8,73,1495,95
1417,8,74,1604,100
1418,8,75,1649,102
1419,8,76,1672,104
1420,8,77,1680,104
1421,8,78,669,60
1422,8,79,667,60
1423,8,80,406,44
1424,8,81,387,43
1425,8,82,345,41
1426,8,83,259,38
1427,8,84,246,37
1428,8,85,774,66
1429,8,86,386,43
1430,8,87,502,50
1431,8,88,1068,73
1432,8,89,1159,78
1433,8,90,495,50
1434,8,91,797,68
1435,8,92,312,39
1436,8,93,500,50
1437,8,94,464,48
1438,8,95,815,61
1439,8,96,885,64
1440,8,97,221,36
1441,8,98,857,63
1442,8,99,1258,83
1443,8,100,1116,76
1444,8,101,1209,80
1445,8,102,337,40
1446,8,103,1144,77
1447,8,104,1107,75
1448,8,105,1065,73
1449,8,106,540,52
1450,8,107,1331,87
1451,8,108,1205,80
1452,8,109,1105,75
1453,8,110,778,67
1454,8,111,749,65
1455,8,112,774,66
1456,8,113,770,66
1457,8,114,629,58
1458,8,115,939,67
1459,8,116,958,68
1460,8,117,1386,89
1461,8,118,1479,94
1462,8,119,1326,86
1463,8,120,749,65
1464,8,121,753,65
1465,8,122,558,53
1466,8,123,463,48
1467,8,124,826,61
1468,8,125,583,55
1469,8,126,658,59
1470,8,127,534,52
1471,8,128,800,68
1472,8,129,708,62
1473,8,130,2046,122
1474,8,131,1863,113
1475,8,132,2090,124
1476,8,133,3008,170
1477,8,134,3318,186
1478,8,135,1070,73
1479,8,136,815,61
1480,8,137,1254,83
1481,8,138,1102,75
1482,8,139,420,45
1483,8,140,652,59
1484,8,141,849,62
1485,8,142,736,64
1486,8,143,317,39
1487,8,144,619,57
1488,8,145,554,53
1489,8,146,207,34
1490,8,147,250,38
1491,8,148,250,38
1492,8,149,1551,98
1493,8,150,1127,76
1494,8,151,1423,91
1495,8,152,1893,115
1496,8,153,1525,96
1497,8,154,1923,116
1498,8,155,1336,87
1499,8,156,1302,85
1500,8,157,1232,82
1501,8,158,1579,99
1502,8,159,1358,88
1503,8,160,1327,86
1504,8,161,1099,75
1505,8,162,861,63
1506,8,163,1251,83
1507,8,164,337,40
1508,8,165,552,53
1509,8,166,411,45
1510,8,167,427,46
1511,8,168,1442,92
1512,8,169,1505,95
1513,8,170,1809,110
1514,8,171,1559,98
1515,8,172,1893,115
1516,8,173,1786,109
1517,8,174,1675,104
1518,8,175,1334,87
1519,8,176,1303,85
1520,8,177,834,62
1521,8,178,1347,87
1522,8,179,1718,106
1523,8,180,1053,73
1524,8,181,1025,71
1525,8,182,1023,71
1526,8,183,1062,73
1527,8,184,1020,71
1528,8,185,981,69
1529,8,186,1243,82
1530,8,187,1441,92
1531,8,188,1173,79
1532,8,189,1494,95
1533,8,190,1277,84
1534,8,191,1202,80
1535,8,192,1297,85
1536,8,193,669,60
1537,9,1,931,67
1538,9,2,997,70
1539,9,3,956,68
1540,9,4,956,68
1541,9,5,2756,158
1542,9,6,2684,154
1543,9,7,403,44
1544,9,8,138,30
1545,9,10,312,39
1546,9,11,3167,178
1547,9,12,2886,164
1548,9,13,1388,89
1549,9,14,1524,96
1550,9,15,1143,77
1551,9,16,644,59
1552,9,17,618,57
1553,9,18,665,60
1554,9,19,666,60
1555,9,20,675,60
1556,9,21,527,52
1557,9,22,1077,74
1558,9,23,1366,88
1559,9,24,1376,89
1560,9,25,400,44
1561,9,26,567,54
1562,9,27,756,65
1563,9,28,2310,135
1564,9,29,2247,132
1565,9,30,382,43
1566,9,31,450,47
1567,9,32,569,54
1568,9,33,934,67
1569,9,34,1007,70
1570,9,35,956,68
1571,9,36,1617,101
1572,9,37,1600,100
1573,9,38,1701,105
1574,9,39,1636,102
1575,9,40,2310,136
1576,9,41,683,61
1577,9,42,689,61
1578,9,43,726,64
1579,9,44,640,58
1580,9,45,510,51
1581,9,46,878,64
1582,9,47,971,69
1583,9,48,2723,156
1584,9,49,2472,144
1585,9,50,588,55
1586,9,51,126,29
1587,9,52,370,42
1588,9,53,715,63
1589,9,54,558,53
1590,9,55,505,50
1591,9,56,224,36
1592,9,57,591,55
1593,9,58,250,37
1594,9,59,1460,93
1595,9,60,1195,80
1596,9,61,1754,108
1597,9,62,1682,104
1598,9,63,1834,112
1599,9,64,1096,75
1600,9,65,1433,92
1601,9,66,598,56
1602,9,67,776,67
1603,9,68,447,47
1604,9,69,2777,159
1605,9,70,2686,154
1606,9,71,2526,146
1607,9,72,2905,165
1608,9,73,1424,91
1609,9,74,1517,96
1610,9,75,1568,98
1611,9,76,1600,100
1612,9,77,1594,100
1613,9,78,611,57
1614,9,79,615,57
1615,9,80,271,39
1616,9,81,257,38
1617,9,82,217,35
1618,9,83,210,35
1619,9,84,191,33
1620,9,85,746,65
1621,9,86,303,38
1622,9,87,365,42
1623,9,88,1019,71
1624,9,89,1130,76
1625,9,90,371,42
1626,9,91,806,60
1627,9,92,210,35
1628,9,93,404,44
1629,9,94,384,43
1630,9,95,722,63
1631,9,96,904,65
1632,9,97,228,36
1633,9,98,925,66
1634,9,99,1376,89
1635,9,100,1227,81
1636,9,101,1318,86
1637,9,102,212,35
1638,9,103,1274,84
1639,9,104,1234,82
1640,9,105,1179,79
1641,9,106,462,48
1642,9,107,1293,85
1643,9,108,1333,87
1644,9,109,1236,82
1645,9,110,829,61
1646,9,111,794,68
1647,9,112,734,64
1648,9,113,722,63
1649,9,114,575,54
1650,9,115,1005,70
1651,9,116,1009,70
1652,9,117,1440,92
1653,9,118,1504,95
1654,9,119,1347,87
1655,9,120,882,64
1656,9,121,883,64
1657,9,122,696,62
1658,9,123,588,55
1659,9,124,936,67
1660,9,125,696,62
1661,9,126,747,65
1662,9,127,670,60
1663,9,128,937,67
1664,9,129,847,62
1665,9,130,1908,115
1666,9,131,1727,106
1667,9,132,1952,118
1668,9,133,2870,164
1669,9,134,3188,179
1670,9,135,1180,79
1671,9,136,939,67
1672,9,137,1368,88
1673,9,138,1231,82
1674,9,139,373,42
1675,9,140,745,65
1676,9,141,931,67
1677,9,142,816,61
1678,9,143,452,47
1679,9,144,755,65
1680,9,145,691,61
1681,9,146,264,39
1682,9,147,342,41
1683,9,148,342,41
1684,9,149,1412,91
1685,9,150,992,70
1686,9,151,1287,84
1687,9,152,1756,108
1688,9,153,1391,90
1689,9,154,1786,109
1690,9,155,1200,80
1691,9,156,1163,78
1692,9,157,1103,75
1693,9,158,1446,92
1694,9,159,1445,92
1695,9,160,1414,91
1696,9,161,1159,78
1697,9,162,931,67
1698,9,163,1335,87
1699,9,164,212,35
1700,9,165,416,45
1701,9,166,290,40
1702,9,167,295,41
1703,9,168,1536,97
1704,9,169,1598,100
1705,9,170,1909,115
1706,9,171,1628,101
1707,9,172,1970,119
1708,9,173,1854,113
1709,9,174,1740,107
1710,9,175,1472,94
1711,9,176,1441,92
1712,9,177,972,69
1713,9,178,1474,94
1714,9,179,1855,113
1715,9,180,975,69
1716,9,181,944,67
1717,9,182,952,68
1718,9,183,989,69
1719,9,184,944,67
1720,9,185,908,65
1721,9,186,1180,79
1722,9,187,1400,90
1723,9,188,1102,75
1724,9,189,1448,92
1725,9,190,1213,81
1726,9,191,1118,76
1727,9,192,1253,83
1728,9,193,611,57
1729,10,1,708,62
1730,10,2,793,68
1731,10,3,1225,81
1732,10,4,1225,81
1733,10,5,2443,142
1734,10,6,2372,139
1735,10,7,151,31
1736,10,8,204,34
1737,10,9,312,39
1738,10,11,2856,163
1739,10,12,2574,149
1740,10,13,1175,79
1741,10,14,1276,84
1742,10,15,956,68
1743,10,16,911,66
1744,10,17,894,65
1745,10,18,927,66
1746,10,19,418,45
1747,10,20,453,47
1748,10,21,270,39
1749,10,22,790,67
1750,10,23,1059,73
1751,10,24,1073,74
1752,10,25,147,30
1753,10,26,390,43
1754,10,27,541,52
1755,10,28,2030,121
1756,10,29,1973,119
1757,10,30,357,41
1758,10,31,258,38
1759,10,32,360,42
1760,10,33,979,69
1761,10,34,1087,74
1762,10,35,1066,73
1763,10,36,1515,96
1764,10,37,1467,93
1765,10,38,1607,100
1766,10,39,1569,98
1767,10,40,2263,133
1768,10,41,987,69
1769,10,42,996,70
1770,10,43,1026,71
1771,10,44,894,65
1772,10,45,809,60
1773,10,46,1163,78
1774,10,47,1274,84
1775,10,48,2412,141
1776,10,49,2160,128
1777,10,50,613,57
1778,10,51,313,39
1779,10,52,610,57
1780,10,53,834,62
1781,10,54,792,68
1782,10,55,744,65
1783,10,56,502,50
1784,10,57,736,64
1785,10,58,428,46
1786,10,59,1224,81
1787,10,60,940,67
1788,10,61,1528,96
1789,10,62,1465,93
1790,10,63,1574,99
1791,10,64,897,65
1792,10,65,1229,81
1793,10,66,294,41
1794,10,67,471,48
1795,10,68,135,29
1796,10,69,2985,169
1797,10,70,2871,164
1798,10,71,2704,155
1799,10,72,3097,175
1800,10,73,1698,105
1801,10,74,1809,110
1802,10,75,1853,113
1803,10,76,1875,114
1804,10,77,1884,114
1805,10,78,631,58
1806,10,79,620,57
1807,10,80,538,52
1808,10,81,505,50
1809,10,82,465,48
1810,10,83,290,40
1811,10,84,291,40
1812,10,85,685,61
1813,10,86,423,45
1814,10,87,634,58
1815,10,88,997,70
1816,10,89,1058,73
1817,10,90,588,55
1818,10,91,659,60
1819,10,92,393,44
1820,10,93,540,52
1821,10,94,485,49
1822,10,95,827,61
1823,10,96,732,64
1824,10,97,199,34
1825,10,98,661,60
1826,10,99,1249,82
1827,10,100,1129,76
1828,10,101,1226,81
1829,10,102,524,51
1830,10,103,1095,75
1831,10,104,1073,74
1832,10,105,1073,74
1833,10,106,744,65
1834,10,107,1239,82
1835,10,108,1026,71
1836,10,109,935,67
1837,10,110,597,56
1838,10,111,572,54
1839,10,112,970,68
1840,10,113,968,68
1841,10,114,831,62
1842,10,115,744,65
1843,10,116,772,66
1844,10,117,1496,95
1845,10,118,1623,101
1846,10,119,1474,94
1847,10,120,700,62
1848,10,121,714,63
1849,10,122,470,48
1850,10,123,469,48
1851,10,124,849,62
1852,10,125,612,57
1853,10,126,734,64
1854,10,127,471,48
1855,10,128,710,63
1856,10,129,596,56
1857,10,130,2193,130
1858,10,131,2024,121
1859,10,132,2221,131
1860,10,133,3149,177
1861,10,134,3496,195
1862,10,135,870,63
1863,10,136,629,58
1864,10,137,1056,73
1865,10,138,924,66
1866,10,139,397,44
1867,10,140,448,47
1868,10,141,647,59
1869,10,142,535,52
1870,10,143,187,33
1871,10,144,472,48
1872,10,145,426,46
1873,10,146,114,28
1874,10,147,60,24
1875,10,148,60,24
1876,10,149,1688,104
1877,10,150,1240,82
1878,10,151,1534,97
1879,10,152,2005,120
1880,10,153,1625,101
1881,10,154,2048,122
1882,10,155,1496,95
1883,10,156,1438,92
1884,10,157,1319,86
1885,10,158,1677,104
1886,10,159,1418,91
1887,10,160,1386,89
1888,10,161,1207,80
1889,10,162,961,68
1890,10,163,1317,86
1891,10,164,524,51
1892,10,165,719,63
1893,10,166,602,56
1894,10,167,604,56
1895,10,168,1238,82
1896,10,169,1300,85
1897,10,170,1605,100
1898,10,171,1360,88
1899,10,172,1691,105
1900,10,173,1587,99
1901,10,174,1477,94
1902,10,175,1195,80
1903,10,176,1166,78
1904,10,177,704,62
1905,10,178,1165,78
1906,10,179,1571,99
1907,10,180,1257,83
1908,10,181,1229,81
1909,10,182,1227,81
1910,10,183,1265,83
1911,10,184,1224,81
1912,10,185,1185,79
1913,10,186,1444,92
1914,10,187,1635,102
1915,10,188,1376,89
1916,10,189,1689,104
1917,10,190,1479,94
1918,10,191,1406,90
1919,10,192,1492,95
1920,10,193,631,58
1921,11,1,2543,147
1922,11,2,2579,149
1923,11,3,4016,221
1924,11,4,4016,221
1925,11,5,482,49
1926,11,6,524,51
1927,11,7,2778,159
1928,11,8,3042,172
1929,11,9,3167,178
1930,11,10,2856,163
1931,11,12,418,45
1932,11,13,2221,131
1933,11,14,1971,119
1934,11,15,2434,142
1935,11,16,3668,203
1936,11,17,3670,203
1937,11,18,3670,203
1938,11,19,2632,152
1939,11,20,2675,154
1940,11,21,2710,155
1941,11,22,2226,131
1942,11,23,1865,113
1943,11,24,1890,114
1944,11,25,2805,160
1945,11,26,2797,160
1946,11,27,2647,152
1947,11,28,1573,99
1948,11,29,1673,104
1949,11,30,2970,169
1950,11,31,2782,159
1951,11,32,2690,155
1952,11,33,3201,180
1953,11,34,3343,187
1954,11,35,3418,191
1955,11,36,2744,157
1956,11,37,2583,149
1957,11,38,2803,160
1958,11,39,2932,167
1959,11,40,3271,184
1960,11,41,3813,211
1961,11,42,3829,211
1962,11,43,3842,212
1963,11,44,3686,204
1964,11,45,3658,203
1965,11,46,3988,219
1966,11,47,4123,226
1967,11,48,448,47
1968,11,49,721,63
1969,11,50,3062,173
1970,11,51,3135,177
1971,11,52,3376,189
1972,11,53,3320,186
1973,11,54,3509,195
1974,11,55,3481,194
1975,11,56,3325,186
1976,11,57,3321,186
1977,11,58,3193,180
1978,11,59,2264,133
1979,11,60,2286,134
1980,11,61,2251,133
1981,11,62,2330,137
1982,11,63,1964,118
1983,11,64,2561,148
1984,11,65,2454,143
1985,11,66,2570,149
1986,11,67,2395,140
1987,11,68,2723,156
1988,11,69,5233,282
1989,11,70,5006,270
1990,11,71,4836,262
1991,11,72,5235,282
1992,11,73,4393,240
1993,11,74,4562,248
1994,11,75,4579,249
1995,11,76,4556,248
1996,11,77,4627,251
1997,11,78,3152,178
1998,11,79,3123,176
1999,11,80,3377,189
2000,11,81,3336,187
2001,11,82,3300,185
2002,11,83,3095,175
2003,11,84,3107,175
2004,11,85,3002,170
2005,11,86,3187,179
2006,11,87,3465,193
2007,11,88,3174,179
2008,11,89,3030,171
2009,11,90,3383,189
2010,11,91,2793,160
2011,11,92,3210,181
2012,11,93,3269,183
2013,11,94,3203,180
2014,11,95,3395,190
2015,11,96,2703,155
2016,11,97,3007,170
2017,11,98,2421,141
2018,11,99,2622,151
2019,11,100,2750,158
2020,11,101,2772,159
2021,11,102,3377,189
2022,11,103,2417,141
2023,11,104,2503,145
2024,11,105,2722,156
2025,11,106,3545,197
2026,11,107,3137,177
2027,11,108,1840,112
2028,11,109,1952,118
2029,11,110,2569,148
2030,11,111,2612,151
2031,11,112,3653,203
2032,11,113,3673,204
2033,11,114,3577,199
2034,11,115,2379,139
2035,11,116,2462,143
2036,11,117,3453,193
2037,11,118,3765,208
2038,11,119,3703,205
2039,11,120,2564,148
2040,11,121,2595,150
2041,11,122,2581,149
2042,11,123,2806,160
2043,11,124,2804,160
2044,11,125,2843,162
2045,11,126,3001,170
2046,11,127,2639,152
2047,11,128,2417,141
2048,11,129,2426,141
2049,11,130,4987,269
2050,11,131,4854,263
2051,11,132,4967,268
2052,11,133,5900,315
2053,11,134,6348,337
2054,11,135,2013,121
2055,11,136,2228,131
2056,11,137,1821,111
2057,11,138,1943,117
2058,11,139,3088,174
2059,11,140,2472,144
2060,11,141,2350,137
2061,11,142,2450,143
2062,11,143,2731,157
2063,11,144,2445,142
2064,11,145,2525,146
2065,11,146,2930,166
2066,11,147,2835,162
2067,11,148,2835,162
2068,11,149,4473,244
2069,11,150,3991,220
2070,11,151,4257,233
2071,11,152,4696,255
2072,11,153,4307,235
2073,11,154,4780,259
2074,11,155,4333,237
2075,11,156,4232,232
2076,11,157,3991,220
2077,11,158,4346,237
2078,11,159,3083,174
2079,11,160,3065,173
2080,11,161,3291,185
2081,11,162,3154,178
2082,11,163,3088,174
2083,11,164,3377,189
2084,11,165,3572,199
2085,11,166,3453,193
2086,11,167,3460,193
2087,11,168,1793,110
2088,11,169,1750,107
2089,11,170,1448,92
2090,11,171,1981,119
2091,11,172,1717,106
2092,11,173,1893,115
2093,11,174,1970,118
2094,11,175,1849,112
2095,11,176,1880,114
2096,11,177,2284,134
2097,11,178,1696,105
2098,11,179,1503,95
2099,11,180,4012,221
2100,11,181,3995,220
2101,11,182,3962,218
2102,11,183,4004,220
2103,11,184,3976,219
2104,11,185,3932,217
2105,11,186,4128,226
2106,11,187,4198,230
2107,11,188,4096,225
2108,11,189,4265,233
2109,11,190,4167,228
2110,11,191,4170,228
2111,11,192,4090,225
2112,11,193,3152,178
2113,12,1,2194,130
2114,12,2,2221,131
2115,12,3,3694,205
2116,12,4,3694,205
2117,12,5,140,30
2118,12,6,221,35
2119,12,7,2514,146
2120,12,8,2769,158
2121,12,9,2886,164
2122,12,10,2574,149
2123,12,11,418,45
2124,12,13,2099,125
2125,12,14,1852,113
2126,12,15,2280,134
2127,12,16,3427,191
2128,12,17,3424,191
2129,12,18,3432,192
2130,12,19,2311,136
2131,12,20,2348,137
2132,12,21,2403,140
2133,12,22,1891,115
2134,12,23,1542,97
2135,12,24,1555,98
2136,12,25,2508,145
2137,12,26,2474,144
2138,12,27,2312,136
2139,12,28,1155,78
2140,12,29,1256,83
2141,12,30,2729,156
2142,12,31,2532,147
2143,12,32,2451,143
2144,12,33,3031,172
2145,12,34,3177,179
2146,12,35,3241,182
2147,12,36,2679,154
2148,12,37,2516,146
2149,12,38,2750,157
2150,12,39,2867,163
2151,12,40,3287,184
2152,12,41,3552,198
2153,12,42,3564,198
2154,12,43,3585,199
2155,12,44,3369,188
2156,12,45,3362,188
2157,12,46,3676,204
2158,12,47,3823,211
2159,12,48,279,40
2160,12,49,424,45
2161,12,50,2850,163
2162,12,51,2868,163
2163,12,52,3127,176
2164,12,53,3118,176
2165,12,54,3274,184
2166,12,55,3241,182
2167,12,56,3061,173
2168,12,57,3103,175
2169,12,58,2940,167
2170,12,59,1876,114
2171,12,60,1925,116
2172,12,61,1844,112
2173,12,62,1926,116
2174,12,63,1558,98
2175,12,64,2194,130
2176,12,65,2062,123
2177,12,66,2300,135
2178,12,67,2130,127
2179,12,68,2439,142
2180,12,69,5125,276
2181,12,70,4915,266
2182,12,71,4741,257
2183,12,72,5148,277
2184,12,73,4178,229
2185,12,74,4332,237
2186,12,75,4357,238
2187,12,76,4347,237
2188,12,77,4401,240
2189,12,78,2813,161
2190,12,79,2784,159
2191,12,80,3078,174
2192,12,81,3035,172
2193,12,82,3002,170
2194,12,83,2795,160
2195,12,84,2808,160
2196,12,85,2653,153
2197,12,86,2876,164
2198,12,87,3163,178
2199,12,88,2803,160
2200,12,89,2652,153
2201,12,90,3072,174
2202,12,91,2443,142
2203,12,92,2909,165
2204,12,93,2950,168
2205,12,94,2884,164
2206,12,95,3051,173
2207,12,96,2348,137
2208,12,97,2710,156
2209,12,98,2085,124
2210,12,99,2518,146
2211,12,100,2625,151
2212,12,101,2661,153
2213,12,102,3099,175
2214,12,103,2288,134
2215,12,104,2371,139
2216,12,105,2589,149
2217,12,106,3290,185
2218,12,107,2750,157
2219,12,108,1593,100
2220,12,109,1716,106
2221,12,110,2231,132
2222,12,111,2275,134
2223,12,112,3428,191
2224,12,113,3445,192
2225,12,114,3337,187
2226,12,115,2035,122
2227,12,116,2109,125
2228,12,117,3337,187
2229,12,118,3637,202
2230,12,119,3558,198
2231,12,120,2372,139
2232,12,121,2406,140
2233,12,122,2352,138
2234,12,123,2584,149
2235,12,124,2636,152
2236,12,125,2640,152
2237,12,126,2809,160
2238,12,127,2414,141
2239,12,128,2217,131
2240,12,129,2206,130
2241,12,130,4656,253
2242,12,131,4538,247
2243,12,132,4623,251
2244,12,133,5552,298
2245,12,134,6043,322
2246,12,135,1711,106
2247,12,136,1957,118
2248,12,137,1520,96
2249,12,138,1694,105
2250,12,139,2771,159
2251,12,140,2165,128
2252,12,141,2024,121
2253,12,142,2130,127
2254,12,143,2468,143
2255,12,144,2198,130
2256,12,145,2282,134
2257,12,146,2638,152
2258,12,147,2548,147
2259,12,148,2548,147
2260,12,149,4144,227
2261,12,150,3660,203
2262,12,151,3917,216
2263,12,152,4345,237
2264,12,153,3959,218
2265,12,154,4435,242
2266,12,155,4023,221
2267,12,156,3908,215
2268,12,157,3646,202
2269,12,158,3995,220
2270,12,159,2985,169
2271,12,160,2964,168
2272,12,161,3147,177
2273,12,162,2985,169
2274,12,163,2975,169
2275,12,164,3099,175
2276,12,165,3281,184
2277,12,166,3176,179
2278,12,167,3176,179
2279,12,168,1438,92
2280,12,169,1389,89
2281,12,170,1074,74
2282,12,171,1592,100
2283,12,172,1310,85
2284,12,173,1488,94
2285,12,174,1570,99
2286,12,175,1687,104
2287,12,176,1715,106
2288,12,177,2066,123
2289,12,178,1448,92
2290,12,179,1395,90
2291,12,180,3776,209
2292,12,181,3756,208
2293,12,182,3731,207
2294,12,183,3773,209
2295,12,184,3741,207
2296,12,185,3697,205
2297,12,186,3912,216
2298,12,187,4010,220
2299,12,188,3871,214
2300,12,189,4075,224
2301,12,190,3950,218
2302,12,191,3933,217
2303,12,192,3892,215
2304,12,193,2813,161
2305,13,1,1518,96
2306,13,2,1623,101
2307,13,3,2340,137
2308,13,4,2340,137
2309,13,5,1960,118
2310,13,6,1879,114
2311,13,7,1027,71
2312,13,8,1253,83
2313,13,9,1388,89
2314,13,10,1175,79
2315,13,11,2221,131
