instance_id,schedule_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,aircraft_id,real_price
387,23286,2025-06-07 01:55:00,2025-06-07 04:00:00,,,387,
388,23352,2025-06-07 01:55:00,2025-06-07 03:50:00,,,388,
389,23355,2025-06-07 01:55:00,2025-06-07 03:25:00,,,389,
390,23469,2025-06-07 01:55:00,2025-06-07 04:15:00,,,390,
391,23502,2025-06-07 01:55:00,2025-06-07 04:10:00,,,391,
392,23530,2025-06-07 01:55:00,2025-06-07 06:15:00,,,392,
393,20108,2025-06-07 02:00:00,2025-06-07 03:15:00,,,393,
394,20859,2025-06-07 02:00:00,2025-06-07 04:10:00,,,394,
395,21013,2025-06-07 02:00:00,2025-06-07 05:10:00,,,395,
396,21434,2025-06-07 02:00:00,2025-06-07 03:45:00,,,396,
397,21556,2025-06-07 02:00:00,2025-06-07 05:15:00,,,397,
398,21567,2025-06-07 02:00:00,2025-06-07 04:45:00,,,398,
399,21951,2025-06-07 02:00:00,2025-06-07 06:30:00,,,399,
400,21983,2025-06-07 02:00:00,2025-06-07 05:50:00,,,400,
401,22151,2025-06-07 02:00:00,2025-06-07 03:00:00,,,401,
402,22209,2025-06-07 02:00:00,2025-06-07 03:45:00,,,402,
403,22447,2025-06-07 02:00:00,2025-06-07 02:45:00,,,403,
404,22679,2025-06-07 02:00:00,2025-06-07 05:15:00,,,404,
405,23099,2025-06-07 02:00:00,2025-06-07 03:20:00,,,405,
406,23114,2025-06-07 02:00:00,2025-06-07 04:30:00,,,406,
407,23123,2025-06-07 02:00:00,2025-06-07 04:30:00,,,407,
408,23409,2025-06-07 02:00:00,2025-06-07 03:30:00,,,408,
409,23874,2025-06-07 02:00:00,2025-06-07 03:25:00,,,409,
410,23883,2025-06-07 02:00:00,2025-06-07 03:50:00,,,410,
411,20322,2025-06-07 02:05:00,2025-06-07 04:00:00,,,411,
412,20491,2025-06-07 02:05:00,2025-06-07 03:45:00,,,412,
413,20558,2025-06-07 02:05:00,2025-06-07 06:15:00,,,413,
414,20943,2025-06-07 02:05:00,2025-06-07 04:20:00,,,414,
415,20984,2025-06-07 02:05:00,2025-06-07 03:40:00,,,415,
416,21001,2025-06-07 02:05:00,2025-06-07 03:40:00,,,416,
417,21524,2025-06-07 02:05:00,2025-06-07 03:55:00,,,417,
418,21591,2025-06-07 02:05:00,2025-06-07 05:00:00,,,418,
419,21720,2025-06-07 02:05:00,2025-06-07 04:20:00,,,419,
420,21903,2025-06-07 02:05:00,2025-06-07 04:35:00,,,420,
421,22003,2025-06-07 02:05:00,2025-06-07 03:30:00,,,421,
422,22122,2025-06-07 02:05:00,2025-06-07 04:10:00,,,422,
423,22291,2025-06-07 02:05:00,2025-06-07 02:50:00,,,423,
424,22651,2025-06-07 02:05:00,2025-06-07 05:20:00,,,424,
425,22676,2025-06-07 02:05:00,2025-06-07 03:40:00,,,425,
426,22879,2025-06-07 02:05:00,2025-06-07 04:10:00,,,426,
427,23571,2025-06-07 02:05:00,2025-06-07 04:15:00,,,427,
428,23934,2025-06-07 02:05:00,2025-06-07 03:10:00,,,428,
429,20053,2025-06-07 02:10:00,2025-06-07 03:45:00,,,429,
430,20294,2025-06-07 02:10:00,2025-06-07 04:45:00,,,430,
431,20706,2025-06-07 02:10:00,2025-06-07 05:05:00,,,431,
432,20944,2025-06-07 02:10:00,2025-06-07 04:10:00,,,432,
433,21256,2025-06-07 02:10:00,2025-06-07 06:40:00,,,433,
434,21381,2025-06-07 02:10:00,2025-06-07 05:00:00,,,434,
435,21649,2025-06-07 02:10:00,2025-06-07 04:55:00,,,435,
436,22191,2025-06-07 02:10:00,2025-06-07 04:10:00,,,436,
437,22364,2025-06-07 02:10:00,2025-06-07 04:40:00,,,437,
438,22535,2025-06-07 02:10:00,2025-06-07 03:50:00,,,438,
439,22689,2025-06-07 02:10:00,2025-06-07 04:25:00,,,439,
440,22834,2025-06-07 02:10:00,2025-06-07 04:50:00,,,440,
441,22907,2025-06-07 02:10:00,2025-06-07 06:05:00,,,441,
442,23028,2025-06-07 02:10:00,2025-06-07 04:30:00,,,442,
443,23142,2025-06-07 02:10:00,2025-06-07 04:15:00,,,443,
444,23173,2025-06-07 02:10:00,2025-06-07 04:55:00,,,444,
445,23266,2025-06-07 02:10:00,2025-06-07 03:15:00,,,445,
446,23607,2025-06-07 02:10:00,2025-06-07 05:05:00,,,446,
447,23814,2025-06-07 02:10:00,2025-06-07 04:20:00,,,447,
448,20659,2025-06-07 02:15:00,2025-06-07 04:00:00,,,448,
449,20685,2025-06-07 02:15:00,2025-06-07 04:50:00,,,449,
450,20833,2025-06-07 02:15:00,2025-06-07 03:30:00,,,450,
451,21812,2025-06-07 02:15:00,2025-06-07 05:50:00,,,451,
452,22041,2025-06-07 02:15:00,2025-06-07 05:15:00,,,452,
453,22389,2025-06-07 02:15:00,2025-06-07 04:00:00,,,453,
454,22488,2025-06-07 02:15:00,2025-06-07 03:35:00,,,454,
455,22734,2025-06-07 02:15:00,2025-06-07 05:20:00,,,455,
456,22932,2025-06-07 02:15:00,2025-06-07 03:45:00,,,456,
457,23308,2025-06-07 02:15:00,2025-06-07 06:15:00,,,457,
458,23557,2025-06-07 02:15:00,2025-06-07 04:20:00,,,458,
459,23722,2025-06-07 02:15:00,2025-06-07 06:00:00,,,459,
460,23788,2025-06-07 02:15:00,2025-06-07 05:00:00,,,460,
461,23941,2025-06-07 02:15:00,2025-06-07 04:55:00,,,461,
462,23985,2025-06-07 02:15:00,2025-06-07 05:55:00,,,462,
463,20494,2025-06-07 02:20:00,2025-06-07 04:00:00,,,463,
464,20995,2025-06-07 02:20:00,2025-06-07 04:10:00,,,464,
465,21219,2025-06-07 02:20:00,2025-06-07 04:10:00,,,465,
466,21338,2025-06-07 02:20:00,2025-06-07 05:05:00,,,466,
467,21837,2025-06-07 02:20:00,2025-06-07 04:25:00,,,467,
468,22037,2025-06-07 02:20:00,2025-06-07 04:35:00,,,468,
469,22508,2025-06-07 02:20:00,2025-06-07 03:15:00,,,469,
470,22606,2025-06-07 02:20:00,2025-06-07 05:00:00,,,470,
471,22802,2025-06-07 02:20:00,2025-06-07 04:00:00,,,471,
472,22910,2025-06-07 02:20:00,2025-06-07 03:35:00,,,472,
473,23068,2025-06-07 02:20:00,2025-06-07 05:05:00,,,473,
474,23238,2025-06-07 02:20:00,2025-06-07 04:05:00,,,474,
475,23327,2025-06-07 02:20:00,2025-06-07 04:55:00,,,475,
476,23407,2025-06-07 02:20:00,2025-06-07 04:40:00,,,476,
477,23532,2025-06-07 02:20:00,2025-06-07 05:25:00,,,477,
478,23726,2025-06-07 02:20:00,2025-06-07 03:30:00,,,478,
479,23862,2025-06-07 02:20:00,2025-06-07 04:30:00,,,479,
480,23976,2025-06-07 02:20:00,2025-06-07 06:35:00,,,480,
481,20455,2025-06-07 02:25:00,2025-06-07 04:50:00,,,481,
482,20474,2025-06-07 02:25:00,2025-06-07 06:05:00,,,482,
483,20665,2025-06-07 02:25:00,2025-06-07 05:10:00,,,483,
484,20720,2025-06-07 02:25:00,2025-06-07 03:20:00,,,484,
485,20973,2025-06-07 02:25:00,2025-06-07 03:50:00,,,485,
486,21023,2025-06-07 02:25:00,2025-06-07 03:15:00,,,486,
487,21402,2025-06-07 02:25:00,2025-06-07 05:50:00,,,487,
488,21879,2025-06-07 02:25:00,2025-06-07 03:35:00,,,488,
489,22170,2025-06-07 02:25:00,2025-06-07 04:30:00,,,489,
490,22213,2025-06-07 02:25:00,2025-06-07 03:20:00,,,490,
491,22395,2025-06-07 02:25:00,2025-06-07 04:05:00,,,491,
492,22528,2025-06-07 02:25:00,2025-06-07 03:35:00,,,492,
493,22823,2025-06-07 02:25:00,2025-06-07 04:10:00,,,493,
494,22856,2025-06-07 02:25:00,2025-06-07 06:25:00,,,494,
495,22860,2025-06-07 02:25:00,2025-06-07 05:00:00,,,495,
496,23480,2025-06-07 02:25:00,2025-06-07 04:35:00,,,496,
497,23628,2025-06-07 02:25:00,2025-06-07 05:00:00,,,497,
498,23894,2025-06-07 02:25:00,2025-06-07 04:30:00,,,498,
499,20105,2025-06-07 02:30:00,2025-06-07 03:30:00,,,499,
500,20143,2025-06-07 02:30:00,2025-06-07 05:45:00,,,500,
501,20426,2025-06-07 02:30:00,2025-06-07 05:30:00,,,501,
502,21036,2025-06-07 02:30:00,2025-06-07 04:25:00,,,502,
503,21352,2025-06-07 02:30:00,2025-06-07 03:30:00,,,503,
504,22754,2025-06-07 02:30:00,2025-06-07 03:30:00,,,504,
505,22788,2025-06-07 02:30:00,2025-06-07 04:25:00,,,505,
506,23552,2025-06-07 02:30:00,2025-06-07 06:00:00,,,506,
507,23881,2025-06-07 02:30:00,2025-06-07 04:20:00,,,507,
508,20010,2025-06-07 02:35:00,2025-06-07 03:30:00,,,508,
509,20130,2025-06-07 02:35:00,2025-06-07 03:30:00,,,509,
510,20799,2025-06-07 02:35:00,2025-06-07 04:05:00,,,510,
511,20886,2025-06-07 02:35:00,2025-06-07 05:35:00,,,511,
512,20994,2025-06-07 02:35:00,2025-06-07 04:25:00,,,512,
513,21009,2025-06-07 02:35:00,2025-06-07 03:40:00,,,513,
514,21233,2025-06-07 02:35:00,2025-06-07 05:45:00,,,514,
515,21670,2025-06-07 02:35:00,2025-06-07 04:55:00,,,515,
516,22193,2025-06-07 02:35:00,2025-06-07 05:20:00,,,516,
517,22561,2025-06-07 02:35:00,2025-06-07 05:30:00,,,517,
518,23270,2025-06-07 02:35:00,2025-06-07 04:20:00,,,518,
519,23493,2025-06-07 02:35:00,2025-06-07 04:10:00,,,519,
520,23650,2025-06-07 02:35:00,2025-06-07 03:25:00,,,520,
521,23697,2025-06-07 02:35:00,2025-06-07 05:40:00,,,521,
522,23801,2025-06-07 02:35:00,2025-06-07 06:55:00,,,522,
523,23825,2025-06-07 02:35:00,2025-06-07 06:25:00,,,523,
524,20004,2025-06-07 02:40:00,2025-06-07 05:35:00,,,524,
525,20618,2025-06-07 02:40:00,2025-06-07 04:30:00,,,525,
526,20884,2025-06-07 02:40:00,2025-06-07 05:15:00,,,526,
527,21040,2025-06-07 02:40:00,2025-06-07 05:05:00,,,527,
528,21067,2025-06-07 02:40:00,2025-06-07 03:55:00,,,528,
529,21518,2025-06-07 02:40:00,2025-06-07 06:55:00,,,529,
530,21699,2025-06-07 02:40:00,2025-06-07 07:35:00,,,530,
531,21728,2025-06-07 02:40:00,2025-06-07 06:00:00,,,531,
532,21981,2025-06-07 02:40:00,2025-06-07 06:45:00,,,532,
533,22067,2025-06-07 02:40:00,2025-06-07 06:45:00,,,533,
534,22135,2025-06-07 02:40:00,2025-06-07 03:50:00,,,534,
535,22149,2025-06-07 02:40:00,2025-06-07 06:15:00,,,535,
536,22614,2025-06-07 02:40:00,2025-06-07 05:50:00,,,536,
537,22983,2025-06-07 02:40:00,2025-06-07 03:40:00,,,537,
538,23457,2025-06-07 02:40:00,2025-06-07 06:40:00,,,538,
539,23470,2025-06-07 02:40:00,2025-06-07 05:00:00,,,539,
540,23549,2025-06-07 02:40:00,2025-06-07 05:40:00,,,540,
541,23556,2025-06-07 02:40:00,2025-06-07 06:45:00,,,541,
542,23634,2025-06-07 02:40:00,2025-06-07 06:40:00,,,542,
543,20530,2025-06-07 02:45:00,2025-06-07 05:45:00,,,543,
544,21391,2025-06-07 02:45:00,2025-06-07 04:40:00,,,544,
545,21464,2025-06-07 02:45:00,2025-06-07 05:20:00,,,545,
546,21552,2025-06-07 02:45:00,2025-06-07 05:55:00,,,546,
547,21869,2025-06-07 02:45:00,2025-06-07 04:35:00,,,547,
548,22246,2025-06-07 02:45:00,2025-06-07 03:55:00,,,548,
549,22381,2025-06-07 02:45:00,2025-06-07 04:55:00,,,549,
550,22816,2025-06-07 02:45:00,2025-06-07 04:30:00,,,550,
551,22954,2025-06-07 02:45:00,2025-06-07 05:30:00,,,551,
552,22971,2025-06-07 02:45:00,2025-06-07 06:35:00,,,552,
553,23637,2025-06-07 02:45:00,2025-06-07 04:55:00,,,553,
554,23714,2025-06-07 02:45:00,2025-06-07 06:10:00,,,554,
555,20256,2025-06-07 02:50:00,2025-06-07 04:50:00,,,555,
556,20525,2025-06-07 02:50:00,2025-06-07 05:10:00,,,556,
557,20905,2025-06-07 02:50:00,2025-06-07 04:55:00,,,557,
558,20997,2025-06-07 02:50:00,2025-06-07 04:45:00,,,558,
559,21134,2025-06-07 02:50:00,2025-06-07 05:15:00,,,559,
560,21636,2025-06-07 02:50:00,2025-06-07 04:40:00,,,560,
561,21894,2025-06-07 02:50:00,2025-06-07 03:55:00,,,561,
562,22075,2025-06-07 02:50:00,2025-06-07 05:30:00,,,562,
563,22698,2025-06-07 02:50:00,2025-06-07 06:05:00,,,563,
564,23511,2025-06-07 02:50:00,2025-06-07 05:45:00,,,564,
565,23580,2025-06-07 02:50:00,2025-06-07 06:40:00,,,565,
566,23583,2025-06-07 02:50:00,2025-06-07 05:30:00,,,566,
567,23738,2025-06-07 02:50:00,2025-06-07 04:35:00,,,567,
568,20325,2025-06-07 02:55:00,2025-06-07 04:30:00,,,568,
569,20756,2025-06-07 02:55:00,2025-06-07 04:10:00,,,569,
570,20818,2025-06-07 02:55:00,2025-06-07 04:50:00,,,570,
571,21220,2025-06-07 02:55:00,2025-06-07 04:45:00,,,571,
572,21293,2025-06-07 02:55:00,2025-06-07 05:20:00,,,572,
573,21800,2025-06-07 02:55:00,2025-06-07 06:30:00,,,573,
574,22105,2025-06-07 02:55:00,2025-06-07 04:55:00,,,574,
575,22159,2025-06-07 02:55:00,2025-06-07 04:10:00,,,575,
576,22283,2025-06-07 02:55:00,2025-06-07 05:55:00,,,576,
577,23005,2025-06-07 02:55:00,2025-06-07 04:10:00,,,577,
578,23219,2025-06-07 02:55:00,2025-06-07 04:25:00,,,578,
579,23363,2025-06-07 02:55:00,2025-06-07 07:00:00,,,579,
580,23554,2025-06-07 02:55:00,2025-06-07 06:25:00,,,580,
581,20592,2025-06-07 03:00:00,2025-06-07 05:05:00,,,581,
582,20662,2025-06-07 03:00:00,2025-06-07 08:15:00,,,582,
583,20755,2025-06-07 03:00:00,2025-06-07 04:35:00,,,583,
584,20976,2025-06-07 03:00:00,2025-06-07 07:15:00,,,584,
585,21191,2025-06-07 03:00:00,2025-06-07 06:30:00,,,585,
586,21989,2025-06-07 03:00:00,2025-06-07 06:05:00,,,586,
587,22062,2025-06-07 03:00:00,2025-06-07 05:50:00,,,587,
588,22202,2025-06-07 03:00:00,2025-06-07 07:20:00,,,588,
589,22457,2025-06-07 03:00:00,2025-06-07 07:05:00,,,589,
590,22519,2025-06-07 03:00:00,2025-06-07 05:50:00,,,590,
591,22653,2025-06-07 03:00:00,2025-06-07 06:00:00,,,591,
592,22951,2025-06-07 03:00:00,2025-06-07 04:20:00,,,592,
593,23097,2025-06-07 03:00:00,2025-06-07 05:40:00,,,593,
594,23206,2025-06-07 03:00:00,2025-06-07 05:40:00,,,594,
595,23216,2025-06-07 03:00:00,2025-06-07 04:35:00,,,595,
596,23230,2025-06-07 03:00:00,2025-06-07 06:00:00,,,596,
597,23339,2025-06-07 03:00:00,2025-06-07 05:35:00,,,597,
598,23514,2025-06-07 03:00:00,2025-06-07 06:00:00,,,598,
599,20315,2025-06-07 03:05:00,2025-06-07 05:35:00,,,599,
600,20640,2025-06-07 03:05:00,2025-06-07 04:10:00,,,600,
601,20951,2025-06-07 03:05:00,2025-06-07 05:40:00,,,601,
602,21111,2025-06-07 03:05:00,2025-06-07 04:45:00,,,602,
603,21596,2025-06-07 03:05:00,2025-06-07 05:15:00,,,603,
604,21740,2025-06-07 03:05:00,2025-06-07 05:25:00,,,604,
605,21827,2025-06-07 03:05:00,2025-06-07 05:00:00,,,605,
606,21876,2025-06-07 03:05:00,2025-06-07 05:05:00,,,606,
607,21996,2025-06-07 03:05:00,2025-06-07 06:25:00,,,607,
608,22131,2025-06-07 03:05:00,2025-06-07 06:50:00,,,608,
609,22286,2025-06-07 03:05:00,2025-06-07 04:25:00,,,609,
610,22320,2025-06-07 03:05:00,2025-06-07 05:40:00,,,610,
611,22388,2025-06-07 03:05:00,2025-06-07 05:05:00,,,611,
612,22426,2025-06-07 03:05:00,2025-06-07 05:55:00,,,612,
613,23460,2025-06-07 03:05:00,2025-06-07 07:00:00,,,613,
614,20214,2025-06-07 03:10:00,2025-06-07 05:00:00,,,614,
615,20239,2025-06-07 03:10:00,2025-06-07 04:45:00,,,615,
616,20482,2025-06-07 03:10:00,2025-06-07 04:05:00,,,616,
617,21460,2025-06-07 03:10:00,2025-06-07 05:35:00,,,617,
618,21594,2025-06-07 03:10:00,2025-06-07 06:20:00,,,618,
619,22063,2025-06-07 03:10:00,2025-06-07 05:45:00,,,619,
620,22083,2025-06-07 03:10:00,2025-06-07 04:55:00,,,620,
621,22307,2025-06-07 03:10:00,2025-06-07 06:55:00,,,621,
622,22333,2025-06-07 03:10:00,2025-06-07 08:05:00,,,622,
623,22428,2025-06-07 03:10:00,2025-06-07 08:15:00,,,623,
624,22725,2025-06-07 03:10:00,2025-06-07 05:40:00,,,624,
625,22769,2025-06-07 03:10:00,2025-06-07 04:10:00,,,625,
626,22869,2025-06-07 03:10:00,2025-06-07 04:25:00,,,626,
627,23017,2025-06-07 03:10:00,2025-06-07 04:45:00,,,627,
628,23085,2025-06-07 03:10:00,2025-06-07 06:50:00,,,628,
629,23452,2025-06-07 03:10:00,2025-06-07 05:55:00,,,629,
630,23915,2025-06-07 03:10:00,2025-06-07 06:30:00,,,630,
631,20024,2025-06-07 03:15:00,2025-06-07 06:05:00,,,631,
632,20287,2025-06-07 03:15:00,2025-06-07 05:20:00,,,632,
633,20300,2025-06-07 03:15:00,2025-06-07 04:30:00,,,633,
634,21076,2025-06-07 03:15:00,2025-06-07 05:35:00,,,634,
635,21215,2025-06-07 03:15:00,2025-06-07 05:40:00,,,635,
636,21445,2025-06-07 03:15:00,2025-06-07 05:35:00,,,636,
637,21532,2025-06-07 03:15:00,2025-06-07 07:45:00,,,637,
638,21733,2025-06-07 03:15:00,2025-06-07 06:50:00,,,638,
639,21802,2025-06-07 03:15:00,2025-06-07 04:45:00,,,639,
640,21803,2025-06-07 03:15:00,2025-06-07 06:00:00,,,640,
641,21913,2025-06-07 03:15:00,2025-06-07 05:40:00,,,641,
642,22223,2025-06-07 03:15:00,2025-06-07 05:20:00,,,642,
643,23010,2025-06-07 03:15:00,2025-06-07 04:40:00,,,643,
644,23245,2025-06-07 03:15:00,2025-06-07 05:35:00,,,644,
645,23749,2025-06-07 03:15:00,2025-06-07 05:00:00,,,645,
646,23793,2025-06-07 03:15:00,2025-06-07 07:10:00,,,646,
647,23795,2025-06-07 03:15:00,2025-06-07 06:55:00,,,647,
648,23848,2025-06-07 03:15:00,2025-06-07 04:40:00,,,648,
649,20605,2025-06-07 03:20:00,2025-06-07 04:40:00,,,649,
650,20776,2025-06-07 03:20:00,2025-06-07 05:00:00,,,650,
651,21064,2025-06-07 03:20:00,2025-06-07 04:35:00,,,651,
652,21526,2025-06-07 03:20:00,2025-06-07 05:10:00,,,652,
653,22006,2025-06-07 03:20:00,2025-06-07 05:25:00,,,653,
654,22045,2025-06-07 03:20:00,2025-06-07 06:00:00,,,654,
655,22066,2025-06-07 03:20:00,2025-06-07 08:05:00,,,655,
656,22140,2025-06-07 03:20:00,2025-06-07 05:35:00,,,656,
657,22361,2025-06-07 03:20:00,2025-06-07 05:10:00,,,657,
658,22398,2025-06-07 03:20:00,2025-06-07 05:10:00,,,658,
659,22642,2025-06-07 03:20:00,2025-06-07 05:00:00,,,659,
660,22803,2025-06-07 03:20:00,2025-06-07 07:10:00,,,660,
661,23015,2025-06-07 03:20:00,2025-06-07 05:05:00,,,661,
662,23964,2025-06-07 03:20:00,2025-06-07 07:30:00,,,662,
663,20063,2025-06-07 03:25:00,2025-06-07 05:00:00,,,663,
664,20524,2025-06-07 03:25:00,2025-06-07 05:45:00,,,664,
665,20946,2025-06-07 03:25:00,2025-06-07 05:20:00,,,665,
666,21050,2025-06-07 03:25:00,2025-06-07 04:15:00,,,666,
667,21112,2025-06-07 03:25:00,2025-06-07 07:55:00,,,667,
668,21358,2025-06-07 03:25:00,2025-06-07 06:10:00,,,668,
669,21681,2025-06-07 03:25:00,2025-06-07 05:25:00,,,669,
670,21717,2025-06-07 03:25:00,2025-06-07 08:15:00,,,670,
671,21940,2025-06-07 03:25:00,2025-06-07 05:55:00,,,671,
672,22090,2025-06-07 03:25:00,2025-06-07 04:50:00,,,672,
673,22110,2025-06-07 03:25:00,2025-06-07 04:55:00,,,673,
674,22211,2025-06-07 03:25:00,2025-06-07 07:20:00,,,674,
675,22340,2025-06-07 03:25:00,2025-06-07 06:10:00,,,675,
676,22686,2025-06-07 03:25:00,2025-06-07 06:45:00,,,676,
677,22792,2025-06-07 03:25:00,2025-06-07 05:20:00,,,677,
678,22813,2025-06-07 03:25:00,2025-06-07 05:00:00,,,678,
679,22904,2025-06-07 03:25:00,2025-06-07 04:50:00,,,679,
680,23049,2025-06-07 03:25:00,2025-06-07 06:50:00,,,680,
681,23098,2025-06-07 03:25:00,2025-06-07 06:05:00,,,681,
682,23223,2025-06-07 03:25:00,2025-06-07 06:30:00,,,682,
683,23427,2025-06-07 03:25:00,2025-06-07 05:10:00,,,683,
684,23629,2025-06-07 03:25:00,2025-06-07 06:00:00,,,684,
685,23763,2025-06-07 03:25:00,2025-06-07 04:50:00,,,685,
686,23768,2025-06-07 03:25:00,2025-06-07 05:00:00,,,686,
687,20043,2025-06-07 03:30:00,2025-06-07 05:20:00,,,687,
688,20396,2025-06-07 03:30:00,2025-06-07 07:00:00,,,688,
689,20610,2025-06-07 03:30:00,2025-06-07 04:35:00,,,689,
690,20672,2025-06-07 03:30:00,2025-06-07 05:45:00,,,690,
691,20771,2025-06-07 03:30:00,2025-06-07 04:50:00,,,691,
692,21005,2025-06-07 03:30:00,2025-06-07 06:35:00,,,692,
693,21236,2025-06-07 03:30:00,2025-06-07 06:45:00,,,693,
694,21781,2025-06-07 03:30:00,2025-06-07 06:40:00,,,694,
695,21919,2025-06-07 03:30:00,2025-06-07 04:20:00,,,695,
696,21959,2025-06-07 03:30:00,2025-06-07 06:20:00,,,696,
697,22115,2025-06-07 03:30:00,2025-06-07 05:30:00,,,697,
698,22702,2025-06-07 03:30:00,2025-06-07 04:50:00,,,698,
699,22927,2025-06-07 03:30:00,2025-06-07 06:00:00,,,699,
700,23843,2025-06-07 03:30:00,2025-06-07 06:10:00,,,700,
701,23950,2025-06-07 03:30:00,2025-06-07 06:50:00,,,701,
702,20097,2025-06-07 03:35:00,2025-06-07 04:30:00,,,702,
703,20201,2025-06-07 03:35:00,2025-06-07 05:35:00,,,703,
704,20599,2025-06-07 03:35:00,2025-06-07 06:50:00,,,704,
705,20649,2025-06-07 03:35:00,2025-06-07 07:05:00,,,705,
706,21044,2025-06-07 03:35:00,2025-06-07 05:35:00,,,706,
707,21279,2025-06-07 03:35:00,2025-06-07 05:45:00,,,707,
708,21285,2025-06-07 03:35:00,2025-06-07 06:35:00,,,708,
709,21512,2025-06-07 03:35:00,2025-06-07 05:20:00,,,709,
710,21809,2025-06-07 03:35:00,2025-06-07 05:30:00,,,710,
711,21946,2025-06-07 03:35:00,2025-06-07 05:55:00,,,711,
712,22175,2025-06-07 03:35:00,2025-06-07 07:20:00,,,712,
713,22534,2025-06-07 03:35:00,2025-06-07 04:45:00,,,713,
714,22630,2025-06-07 03:35:00,2025-06-07 06:15:00,,,714,
715,23128,2025-06-07 03:35:00,2025-06-07 05:55:00,,,715,
716,23565,2025-06-07 03:35:00,2025-06-07 06:10:00,,,716,
717,23730,2025-06-07 03:35:00,2025-06-07 05:55:00,,,717,
718,23853,2025-06-07 03:35:00,2025-06-07 06:25:00,,,718,
719,20090,2025-06-07 03:40:00,2025-06-07 05:15:00,,,719,
720,20581,2025-06-07 03:40:00,2025-06-07 06:45:00,,,720,
721,20850,2025-06-07 03:40:00,2025-06-07 05:55:00,,,721,
722,20885,2025-06-07 03:40:00,2025-06-07 06:15:00,,,722,
723,20974,2025-06-07 03:40:00,2025-06-07 06:00:00,,,723,
724,21254,2025-06-07 03:40:00,2025-06-07 05:25:00,,,724,
725,21453,2025-06-07 03:40:00,2025-06-07 06:50:00,,,725,
726,21932,2025-06-07 03:40:00,2025-06-07 06:00:00,,,726,
727,22593,2025-06-07 03:40:00,2025-06-07 06:00:00,,,727,
728,22658,2025-06-07 03:40:00,2025-06-07 05:55:00,,,728,
729,22740,2025-06-07 03:40:00,2025-06-07 06:45:00,,,729,
730,22784,2025-06-07 03:40:00,2025-06-07 06:20:00,,,730,
731,22896,2025-06-07 03:40:00,2025-06-07 07:00:00,,,731,
732,23775,2025-06-07 03:40:00,2025-06-07 05:10:00,,,732,
733,20305,2025-06-07 03:45:00,2025-06-07 04:50:00,,,733,
734,20902,2025-06-07 03:45:00,2025-06-07 05:50:00,,,734,
735,21383,2025-06-07 03:45:00,2025-06-07 05:40:00,,,735,
736,21969,2025-06-07 03:45:00,2025-06-07 07:35:00,,,736,
737,22221,2025-06-07 03:45:00,2025-06-07 05:00:00,,,737,
738,22323,2025-06-07 03:45:00,2025-06-07 04:50:00,,,738,
739,22527,2025-06-07 03:45:00,2025-06-07 06:00:00,,,739,
740,22600,2025-06-07 03:45:00,2025-06-07 05:40:00,,,740,
741,23397,2025-06-07 03:45:00,2025-06-07 05:10:00,,,741,
742,23729,2025-06-07 03:45:00,2025-06-07 06:05:00,,,742,
743,23820,2025-06-07 03:45:00,2025-06-07 06:00:00,,,743,
744,20208,2025-06-07 03:50:00,2025-06-07 06:00:00,,,744,
745,20310,2025-06-07 03:50:00,2025-06-07 05:15:00,,,745,
746,20406,2025-06-07 03:50:00,2025-06-07 05:05:00,,,746,
747,20730,2025-06-07 03:50:00,2025-06-07 05:00:00,,,747,
748,20779,2025-06-07 03:50:00,2025-06-07 04:50:00,,,748,
749,20831,2025-06-07 03:50:00,2025-06-07 07:00:00,,,749,
750,21121,2025-06-07 03:50:00,2025-06-07 05:55:00,,,750,
751,21336,2025-06-07 03:50:00,2025-06-07 06:10:00,,,751,
752,21761,2025-06-07 03:50:00,2025-06-07 06:35:00,,,752,
753,21823,2025-06-07 03:50:00,2025-06-07 06:35:00,,,753,
754,21970,2025-06-07 03:50:00,2025-06-07 07:40:00,,,754,
755,22254,2025-06-07 03:50:00,2025-06-07 04:45:00,,,755,
756,22757,2025-06-07 03:50:00,2025-06-07 05:20:00,,,756,
757,22760,2025-06-07 03:50:00,2025-06-07 06:55:00,,,757,
758,22848,2025-06-07 03:50:00,2025-06-07 06:05:00,,,758,
759,23070,2025-06-07 03:50:00,2025-06-07 06:55:00,,,759,
760,23256,2025-06-07 03:50:00,2025-06-07 05:40:00,,,760,
761,23623,2025-06-07 03:50:00,2025-06-07 05:35:00,,,761,
762,23981,2025-06-07 03:50:00,2025-06-07 06:55:00,,,762,
763,20168,2025-06-07 03:55:00,2025-06-07 06:20:00,,,763,
764,20485,2025-06-07 03:55:00,2025-06-07 06:45:00,,,764,
765,20669,2025-06-07 03:55:00,2025-06-07 06:10:00,,,765,
766,20854,2025-06-07 03:55:00,2025-06-07 05:05:00,,,766,
767,20904,2025-06-07 03:55:00,2025-06-07 06:00:00,,,767,
768,21425,2025-06-07 03:55:00,2025-06-07 09:00:00,,,768,
769,21747,2025-06-07 03:55:00,2025-06-07 05:00:00,,,769,
770,22020,2025-06-07 03:55:00,2025-06-07 06:55:00,,,770,
771,22277,2025-06-07 03:55:00,2025-06-07 10:00:00,,,771,
772,22780,2025-06-07 03:55:00,2025-06-07 07:00:00,,,772,
773,22934,2025-06-07 03:55:00,2025-06-07 06:30:00,,,773,
